Unnamed: 0,file,is_background,date_time,location,speed_kmh,sample_pos,daytime,weather,vehicle,source_direction,microphone,channel,decibel,Dezibel_ber
10549,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_1523816_A_D_CR_ME_CH12,False,2019-11-18-16-40,Langewiesener-Strasse,50,1523816,A,D,C,R,ME,CH12,2.123644669930684,34.71427536010742
10550,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_1523816_A_D_CR_SE_CH34,False,2019-11-18-16-40,Langewiesener-Strasse,50,1523816,A,D,C,R,SE,CH34,8.144044893880253,51.63005065917969
10551,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_152407_A_D_CR_ME_CH12,False,2019-11-18-16-40,Langewiesener-Strasse,50,152407,A,D,C,R,ME,CH12,4.256901804181465,36.76684951782227
10552,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_152407_A_D_CR_SE_CH34,False,2019-11-18-16-40,Langewiesener-Strasse,50,152407,A,D,C,R,SE,CH34,9.204627409164077,52.43009948730469
10553,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_1532936_A_D_TL_ME_CH12,False,2019-11-18-16-40,Langewiesener-Strasse,50,1532936,A,D,T,L,ME,CH12,7.621250437455048,39.43361663818359
10554,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_1532936_A_D_TL_SE_CH34,False,2019-11-18-16-40,Langewiesener-Strasse,50,1532936,A,D,T,L,SE,CH34,13.39380661592363,55.75044250488281
10555,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_1549016_A_D_CL_ME_CH12,False,2019-11-18-16-40,Langewiesener-Strasse,50,1549016,A,D,C,L,ME,CH12,7.055865103878583,40.03784561157227
10556,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_1549016_A_D_CL_SE_CH34,False,2019-11-18-16-40,Langewiesener-Strasse,50,1549016,A,D,C,L,SE,CH34,11.89523833060867,55.35465621948242
10557,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_1552520_A_D_CL_ME_CH12,False,2019-11-18-16-40,Langewiesener-Strasse,50,1552520,A,D,C,L,ME,CH12,9.684484578427265,42.74105453491211
10558,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_1552520_A_D_CL_SE_CH34,False,2019-11-18-16-40,Langewiesener-Strasse,50,1552520,A,D,C,L,SE,CH34,12.39257302363901,55.09778213500977
10559,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_1554392_A_D_CL_ME_CH12,False,2019-11-18-16-40,Langewiesener-Strasse,50,1554392,A,D,C,L,ME,CH12,7.331910419255609,39.31718063354492
10560,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_1554392_A_D_CL_SE_CH34,False,2019-11-18-16-40,Langewiesener-Strasse,50,1554392,A,D,C,L,SE,CH34,12.58250303117366,54.18872833251953
10561,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_155768_A_D_CL_ME_CH12,False,2019-11-18-16-40,Langewiesener-Strasse,50,155768,A,D,C,L,ME,CH12,6.088328215649485,38.41086196899414
10562,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_155768_A_D_CL_SE_CH34,False,2019-11-18-16-40,Langewiesener-Strasse,50,155768,A,D,C,L,SE,CH34,11.05625512191774,53.98298263549805
10563,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_1573688_A_D_TL_ME_CH12,False,2019-11-18-16-40,Langewiesener-Strasse,50,1573688,A,D,T,L,ME,CH12,5.304135253808316,37.37890243530273
10564,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_1573688_A_D_TL_SE_CH34,False,2019-11-18-16-40,Langewiesener-Strasse,50,1573688,A,D,T,L,SE,CH34,11.20180824317496,53.98464202880859
10565,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_1577912_A_D_CR_ME_CH12,False,2019-11-18-16-40,Langewiesener-Strasse,50,1577912,A,D,C,R,ME,CH12,4.185392464768565,37.1777458190918
10566,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_1577912_A_D_CR_SE_CH34,False,2019-11-18-16-40,Langewiesener-Strasse,50,1577912,A,D,C,R,SE,CH34,9.42237367499027,52.80066299438477
10567,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_1581128_A_D_TL_ME_CH12,False,2019-11-18-16-40,Langewiesener-Strasse,50,1581128,A,D,T,L,ME,CH12,8.734657474495084,41.4047737121582
10568,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_1581128_A_D_TL_SE_CH34,False,2019-11-18-16-40,Langewiesener-Strasse,50,1581128,A,D,T,L,SE,CH34,13.24579212052238,55.95864486694336
10569,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_15832575_ME_CH12-BG,True,2019-11-18-16-40,Langewiesener-Strasse,50,15832575,,,,,ME,CH12,0.001041713444445575,28.0394115447998
10570,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_15832575_SE_CH34-BG,True,2019-11-18-16-40,Langewiesener-Strasse,50,15832575,,,,,SE,CH34,0.003608339036223858,37.47008895874023
10571,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_1584536_A_D_CL_ME_CH12,False,2019-11-18-16-40,Langewiesener-Strasse,50,1584536,A,D,C,L,ME,CH12,5.738217571569153,37.39160919189453
10572,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_1584536_A_D_CL_SE_CH34,False,2019-11-18-16-40,Langewiesener-Strasse,50,1584536,A,D,C,L,SE,CH34,11.48513986952083,53.53899002075195
10573,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_1591544_A_D_CL_ME_CH12,False,2019-11-18-16-40,Langewiesener-Strasse,50,1591544,A,D,C,L,ME,CH12,7.812399836670827,39.76542663574219
10574,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_1591544_A_D_CL_SE_CH34,False,2019-11-18-16-40,Langewiesener-Strasse,50,1591544,A,D,C,L,SE,CH34,13.03007683719409,55.00122451782227
10575,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_15928575_ME_CH12-BG,True,2019-11-18-16-40,Langewiesener-Strasse,50,15928575,,,,,ME,CH12,0.001284850751896067,29.70072364807129
10576,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_15928575_SE_CH34-BG,True,2019-11-18-16-40,Langewiesener-Strasse,50,15928575,,,,,SE,CH34,0.00363363994115343,38.2130126953125
10577,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_159512_A_D_CL_ME_CH12,False,2019-11-18-16-40,Langewiesener-Strasse,50,159512,A,D,C,L,ME,CH12,5.588288124289308,38.21975326538086
10578,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_159512_A_D_CL_SE_CH34,False,2019-11-18-16-40,Langewiesener-Strasse,50,159512,A,D,C,L,SE,CH34,10.3047103485545,53.14627456665039
10579,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_1600856_A_D_CR_ME_CH12,False,2019-11-18-16-40,Langewiesener-Strasse,50,1600856,A,D,C,R,ME,CH12,10.89365439734637,46.23384475708008
10580,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_1600856_A_D_CR_SE_CH34,False,2019-11-18-16-40,Langewiesener-Strasse,50,1600856,A,D,C,R,SE,CH34,11.54843257020628,55.65815734863281
10581,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_1622600_A_D_TL_ME_CH12,False,2019-11-18-16-40,Langewiesener-Strasse,50,1622600,A,D,T,L,ME,CH12,6.533134082504145,38.24434661865234
10582,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_1622600_A_D_TL_SE_CH34,False,2019-11-18-16-40,Langewiesener-Strasse,50,1622600,A,D,T,L,SE,CH34,11.92364930387126,53.97093200683594
10583,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_1626008_A_D_TL_ME_CH12,False,2019-11-18-16-40,Langewiesener-Strasse,50,1626008,A,D,T,L,ME,CH12,8.589524630725085,40.26598739624023
10584,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_1626008_A_D_TL_SE_CH34,False,2019-11-18-16-40,Langewiesener-Strasse,50,1626008,A,D,T,L,SE,CH34,14.23419178888777,56.41455078125
10585,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_1633208_A_D_CR_ME_CH12,False,2019-11-18-16-40,Langewiesener-Strasse,50,1633208,A,D,C,R,ME,CH12,4.378390567912385,37.0418815612793
10586,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_1633208_A_D_CR_SE_CH34,False,2019-11-18-16-40,Langewiesener-Strasse,50,1633208,A,D,C,R,SE,CH34,9.954543492414935,53.2470588684082
10587,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_1635368_A_D_TL_ME_CH12,False,2019-11-18-16-40,Langewiesener-Strasse,50,1635368,A,D,T,L,ME,CH12,4.683063444507673,36.42098617553711
10588,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_1635368_A_D_TL_SE_CH34,False,2019-11-18-16-40,Langewiesener-Strasse,50,1635368,A,D,T,L,SE,CH34,10.47096822003691,52.85371780395508
10589,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_163880_A_D_BL_ME_CH12,False,2019-11-18-16-40,Langewiesener-Strasse,50,163880,A,D,B,L,ME,CH12,12.53433900276539,46.15605163574219
10590,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_163880_A_D_BL_SE_CH34,False,2019-11-18-16-40,Langewiesener-Strasse,50,163880,A,D,B,L,SE,CH34,15.63283533382265,59.90296936035156
10591,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_1641608_A_D_TL_ME_CH12,False,2019-11-18-16-40,Langewiesener-Strasse,50,1641608,A,D,T,L,ME,CH12,8.84521124129569,42.25384521484375
10592,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_1641608_A_D_TL_SE_CH34,False,2019-11-18-16-40,Langewiesener-Strasse,50,1641608,A,D,T,L,SE,CH34,12.15245162157536,55.25353622436523
10593,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_1643240_A_D_TR_ME_CH12,False,2019-11-18-16-40,Langewiesener-Strasse,50,1643240,A,D,T,R,ME,CH12,7.222522185091243,39.46268844604492
10594,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_1643240_A_D_TR_SE_CH34,False,2019-11-18-16-40,Langewiesener-Strasse,50,1643240,A,D,T,R,SE,CH34,10.25353381095506,52.9439582824707
10595,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_1652792_A_D_CL_ME_CH12,False,2019-11-18-16-40,Langewiesener-Strasse,50,1652792,A,D,C,L,ME,CH12,10.83457731675204,43.10459899902344
10596,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_1652792_A_D_CL_SE_CH34,False,2019-11-18-16-40,Langewiesener-Strasse,50,1652792,A,D,C,L,SE,CH34,14.0791681585773,56.82675552368164
10597,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_1654616_A_D_CR_ME_CH12,False,2019-11-18-16-40,Langewiesener-Strasse,50,1654616,A,D,C,R,ME,CH12,8.6923337690897,42.6492805480957
10598,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_1654616_A_D_CR_SE_CH34,False,2019-11-18-16-40,Langewiesener-Strasse,50,1654616,A,D,C,R,SE,CH34,13.21820328633072,57.63248062133789
10599,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_1658936_A_D_CL_ME_CH12,False,2019-11-18-16-40,Langewiesener-Strasse,50,1658936,A,D,C,L,ME,CH12,7.092797464249921,38.61625671386719
10600,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_1658936_A_D_CL_SE_CH34,False,2019-11-18-16-40,Langewiesener-Strasse,50,1658936,A,D,C,L,SE,CH34,12.76979956833507,54.83831787109375
10601,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_166029_A_D_TL_ME_CH12,False,2019-11-18-16-40,Langewiesener-Strasse,50,166029,A,D,T,L,ME,CH12,10.8832811985434,45.18745040893555
10602,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_166029_A_D_TL_SE_CH34,False,2019-11-18-16-40,Langewiesener-Strasse,50,166029,A,D,T,L,SE,CH34,13.81504771642273,58.00292205810547
10603,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_1664120_A_D_TL_ME_CH12,False,2019-11-18-16-40,Langewiesener-Strasse,50,1664120,A,D,T,L,ME,CH12,6.649087921574782,39.48398590087891
10604,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_1664120_A_D_TL_SE_CH34,False,2019-11-18-16-40,Langewiesener-Strasse,50,1664120,A,D,T,L,SE,CH34,11.53195991596054,53.80725860595703
10605,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_1668824_A_D_CL_ME_CH12,False,2019-11-18-16-40,Langewiesener-Strasse,50,1668824,A,D,C,L,ME,CH12,5.731170339694323,37.09093856811523
10606,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_1668824_A_D_CL_SE_CH34,False,2019-11-18-16-40,Langewiesener-Strasse,50,1668824,A,D,C,L,SE,CH34,11.36688100866671,52.88787460327148
10607,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_1676936_A_D_CR_ME_CH12,False,2019-11-18-16-40,Langewiesener-Strasse,50,1676936,A,D,C,R,ME,CH12,3.051838056543204,35.7335090637207
10608,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_1676936_A_D_CR_SE_CH34,False,2019-11-18-16-40,Langewiesener-Strasse,50,1676936,A,D,C,R,SE,CH34,8.603957033585932,51.73759841918945
10609,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_1679768_A_D_CR_ME_CH12,False,2019-11-18-16-40,Langewiesener-Strasse,50,1679768,A,D,C,R,ME,CH12,3.702824385427383,36.33797454833984
10610,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_1679768_A_D_CR_SE_CH34,False,2019-11-18-16-40,Langewiesener-Strasse,50,1679768,A,D,C,R,SE,CH34,9.222855920460248,52.68708419799805
10611,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_1682408_A_D_CL_ME_CH12,False,2019-11-18-16-40,Langewiesener-Strasse,50,1682408,A,D,C,L,ME,CH12,5.989978167901421,37.6179313659668
10612,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_1682408_A_D_CL_SE_CH34,False,2019-11-18-16-40,Langewiesener-Strasse,50,1682408,A,D,C,L,SE,CH34,11.6634136255281,53.66368103027344
10613,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_1700024_A_D_CL_ME_CH12,False,2019-11-18-16-40,Langewiesener-Strasse,50,1700024,A,D,C,L,ME,CH12,4.283048239358474,38.42057418823242
10614,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_1700024_A_D_CL_SE_CH34,False,2019-11-18-16-40,Langewiesener-Strasse,50,1700024,A,D,C,L,SE,CH34,7.286647252666151,51.74392318725586
10615,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_170453_A_D_CL_ME_CH12,False,2019-11-18-16-40,Langewiesener-Strasse,50,170453,A,D,C,L,ME,CH12,4.942360717280337,38.15829086303711
10616,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_170453_A_D_CL_SE_CH34,False,2019-11-18-16-40,Langewiesener-Strasse,50,170453,A,D,C,L,SE,CH34,9.078173428482362,52.50333404541016
10617,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_1706360_A_D_CL_ME_CH12,False,2019-11-18-16-40,Langewiesener-Strasse,50,1706360,A,D,C,L,ME,CH12,2.814919118965741,35.87627029418945
10618,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_1706360_A_D_CL_SE_CH34,False,2019-11-18-16-40,Langewiesener-Strasse,50,1706360,A,D,C,L,SE,CH34,7.687431555730959,51.32774353027344
10619,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_1711160_A_D_CL_ME_CH12,False,2019-11-18-16-40,Langewiesener-Strasse,50,1711160,A,D,C,L,ME,CH12,3.531852697179689,35.69015121459961
10620,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_1711160_A_D_CL_SE_CH34,False,2019-11-18-16-40,Langewiesener-Strasse,50,1711160,A,D,C,L,SE,CH34,9.342720914846995,51.30698776245117
10621,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_1719512_A_D_CL_ME_CH12,False,2019-11-18-16-40,Langewiesener-Strasse,50,1719512,A,D,C,L,ME,CH12,4.792666545449372,36.57823944091797
10622,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_1719512_A_D_CL_SE_CH34,False,2019-11-18-16-40,Langewiesener-Strasse,50,1719512,A,D,C,L,SE,CH34,10.51458131929813,52.80205917358398
10623,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_1724600_A_D_TL_ME_CH12,False,2019-11-18-16-40,Langewiesener-Strasse,50,1724600,A,D,T,L,ME,CH12,3.393200980855011,35.85405731201172
10624,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_1724600_A_D_TL_SE_CH34,False,2019-11-18-16-40,Langewiesener-Strasse,50,1724600,A,D,T,L,SE,CH34,8.910869070743903,51.8708610534668
10625,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_172711_A_D_CR_ME_CH12,False,2019-11-18-16-40,Langewiesener-Strasse,50,172711,A,D,C,R,ME,CH12,7.160141310658289,40.62687301635742
10626,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_172711_A_D_CR_SE_CH34,False,2019-11-18-16-40,Langewiesener-Strasse,50,172711,A,D,C,R,SE,CH34,10.19652850212403,53.61766052246094
10627,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_1733336_A_D_CL_ME_CH12,False,2019-11-18-16-40,Langewiesener-Strasse,50,1733336,A,D,C,L,ME,CH12,-3.325362704043493,29.69032859802246
10628,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_1733336_A_D_CL_SE_CH34,False,2019-11-18-16-40,Langewiesener-Strasse,50,1733336,A,D,C,L,SE,CH34,0.8476119015815677,45.03496932983398
10629,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_1742408_A_D_CR_ME_CH12,False,2019-11-18-16-40,Langewiesener-Strasse,50,1742408,A,D,C,R,ME,CH12,1.491957723335337,34.41212844848633
10630,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_1742408_A_D_CR_SE_CH34,False,2019-11-18-16-40,Langewiesener-Strasse,50,1742408,A,D,C,R,SE,CH34,6.957996397560509,50.70200347900391
10631,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_174410_A_D_TL_ME_CH12,False,2019-11-18-16-40,Langewiesener-Strasse,50,174410,A,D,T,L,ME,CH12,10.99630995712752,43.21477890014648
10632,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_174410_A_D_TL_SE_CH34,False,2019-11-18-16-40,Langewiesener-Strasse,50,174410,A,D,T,L,SE,CH34,15.01294215594047,57.21746063232422
10633,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_1748696_A_D_CL_ME_CH12,False,2019-11-18-16-40,Langewiesener-Strasse,50,1748696,A,D,C,L,ME,CH12,3.314229404926881,35.93830108642578
10634,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_1748696_A_D_CL_SE_CH34,False,2019-11-18-16-40,Langewiesener-Strasse,50,1748696,A,D,C,L,SE,CH34,7.995517726490442,51.30153274536133
10635,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_1750856_A_D_TL_ME_CH12,False,2019-11-18-16-40,Langewiesener-Strasse,50,1750856,A,D,T,L,ME,CH12,2.731368256718349,35.96222305297852
10636,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_1750856_A_D_TL_SE_CH34,False,2019-11-18-16-40,Langewiesener-Strasse,50,1750856,A,D,T,L,SE,CH34,7.754542424460748,51.57120132446289
10637,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_1754111_ME_CH12-BG,True,2019-11-18-16-40,Langewiesener-Strasse,50,1754111,,,,,ME,CH12,0.0007397948329574221,24.1850528717041
10638,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_1754111_SE_CH34-BG,True,2019-11-18-16-40,Langewiesener-Strasse,50,1754111,,,,,SE,CH34,0.003255723717490852,35.77214431762695
10639,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_1758872_A_D_TL_ME_CH12,False,2019-11-18-16-40,Langewiesener-Strasse,50,1758872,A,D,T,L,ME,CH12,5.481738619854765,38.87851715087891
10640,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_1758872_A_D_TL_SE_CH34,False,2019-11-18-16-40,Langewiesener-Strasse,50,1758872,A,D,T,L,SE,CH34,9.329273124994149,52.92459487915039
10641,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_1760984_A_D_CR_ME_CH12,False,2019-11-18-16-40,Langewiesener-Strasse,50,1760984,A,D,C,R,ME,CH12,4.63938032332131,36.9465217590332
10642,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_1760984_A_D_CR_SE_CH34,False,2019-11-18-16-40,Langewiesener-Strasse,50,1760984,A,D,C,R,SE,CH34,10.0337104788338,52.79609298706055
10643,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_1763096_A_D_CR_ME_CH12,False,2019-11-18-16-40,Langewiesener-Strasse,50,1763096,A,D,C,R,ME,CH12,4.357532164755452,36.97605514526367
10644,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_1763096_A_D_CR_SE_CH34,False,2019-11-18-16-40,Langewiesener-Strasse,50,1763096,A,D,C,R,SE,CH34,9.709758055661107,52.80891799926758
10645,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_1765640_A_D_CR_ME_CH12,False,2019-11-18-16-40,Langewiesener-Strasse,50,1765640,A,D,C,R,ME,CH12,5.626586015609202,37.86959457397461
10646,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_1765640_A_D_CR_SE_CH34,False,2019-11-18-16-40,Langewiesener-Strasse,50,1765640,A,D,C,R,SE,CH34,11.48969120321023,54.36248779296875
10647,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_176968_A_D_CR_ME_CH12,False,2019-11-18-16-40,Langewiesener-Strasse,50,176968,A,D,C,R,ME,CH12,4.585783088583034,37.2251091003418
10648,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_176968_A_D_CR_SE_CH34,False,2019-11-18-16-40,Langewiesener-Strasse,50,176968,A,D,C,R,SE,CH34,9.516201669374363,52.29406356811523
10649,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_1770008_A_D_CR_ME_CH12,False,2019-11-18-16-40,Langewiesener-Strasse,50,1770008,A,D,C,R,ME,CH12,5.313605629913236,38.07881927490234
10650,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_1770008_A_D_CR_SE_CH34,False,2019-11-18-16-40,Langewiesener-Strasse,50,1770008,A,D,C,R,SE,CH34,10.50103076675173,53.54747009277344
10651,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_1771640_A_D_CR_ME_CH12,False,2019-11-18-16-40,Langewiesener-Strasse,50,1771640,A,D,C,R,ME,CH12,6.620542521401815,40.01497650146484
10652,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_1771640_A_D_CR_SE_CH34,False,2019-11-18-16-40,Langewiesener-Strasse,50,1771640,A,D,C,R,SE,CH34,11.04710857525429,54.82288360595703
10653,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_1773416_A_D_TL_ME_CH12,False,2019-11-18-16-40,Langewiesener-Strasse,50,1773416,A,D,T,L,ME,CH12,6.404068502878189,38.4842529296875
10654,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_1773416_A_D_TL_SE_CH34,False,2019-11-18-16-40,Langewiesener-Strasse,50,1773416,A,D,T,L,SE,CH34,11.83302069789378,54.31734848022461
10655,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_1777848_A_D_CL_ME_CH12,False,2019-11-18-16-40,Langewiesener-Strasse,50,1777848,A,D,C,L,ME,CH12,8.176384329667014,41.08670043945312
10656,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_1777848_A_D_CL_SE_CH34,False,2019-11-18-16-40,Langewiesener-Strasse,50,1777848,A,D,C,L,SE,CH34,13.85747558792792,57.57138442993164
10657,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_1779032_A_D_CR_ME_CH12,False,2019-11-18-16-40,Langewiesener-Strasse,50,1779032,A,D,C,R,ME,CH12,6.127035663225337,38.4801139831543
10658,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_1779032_A_D_CR_SE_CH34,False,2019-11-18-16-40,Langewiesener-Strasse,50,1779032,A,D,C,R,SE,CH34,11.86728276323403,54.81060409545898
10659,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_1787864_A_D_CL_ME_CH12,False,2019-11-18-16-40,Langewiesener-Strasse,50,1787864,A,D,C,L,ME,CH12,8.176718389967156,39.87335968017578
10660,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_1787864_A_D_CL_SE_CH34,False,2019-11-18-16-40,Langewiesener-Strasse,50,1787864,A,D,C,L,SE,CH34,13.88211810421869,55.90890121459961
10661,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_1797400_A_D_TL_ME_CH12,False,2019-11-18-16-40,Langewiesener-Strasse,50,1797400,A,D,T,L,ME,CH12,4.427003840308585,36.6419677734375
10662,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_1797400_A_D_TL_SE_CH34,False,2019-11-18-16-40,Langewiesener-Strasse,50,1797400,A,D,T,L,SE,CH34,9.96677958592012,52.79955291748047
10663,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_180216_A_D_TR_ME_CH12,False,2019-11-18-16-40,Langewiesener-Strasse,50,180216,A,D,T,R,ME,CH12,5.363846794019459,39.07824325561523
10664,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_180216_A_D_TR_SE_CH34,False,2019-11-18-16-40,Langewiesener-Strasse,50,180216,A,D,T,R,SE,CH34,9.112631733254602,53.01401901245117
10665,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_1811832_A_D_CL_ME_CH12,False,2019-11-18-16-40,Langewiesener-Strasse,50,1811832,A,D,C,L,ME,CH12,7.757115159782262,40.61382293701172
10666,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_1811832_A_D_CL_SE_CH34,False,2019-11-18-16-40,Langewiesener-Strasse,50,1811832,A,D,C,L,SE,CH34,12.51752342101725,55.2078971862793
10667,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_1815160_A_D_CL_ME_CH12,False,2019-11-18-16-40,Langewiesener-Strasse,50,1815160,A,D,C,L,ME,CH12,6.780686019164502,38.64796447753906
10668,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_1815160_A_D_CL_SE_CH34,False,2019-11-18-16-40,Langewiesener-Strasse,50,1815160,A,D,C,L,SE,CH34,12.31354235995485,54.47525405883789
10669,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_1818744_A_D_CR_ME_CH12,False,2019-11-18-16-40,Langewiesener-Strasse,50,1818744,A,D,C,R,ME,CH12,7.526111717307364,40.17621994018555
10670,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_1818744_A_D_CR_SE_CH34,False,2019-11-18-16-40,Langewiesener-Strasse,50,1818744,A,D,C,R,SE,CH34,12.84069673624106,55.71076202392578
10671,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_1820312_A_D_CL_ME_CH12,False,2019-11-18-16-40,Langewiesener-Strasse,50,1820312,A,D,C,L,ME,CH12,7.548321779789344,39.75306701660156
10672,2019-11-18-16-40_Langewiesener-Strasse_50Kmh_1820312_A_D_CL_SE_CH34,False,2019-11-18-16-40,Langewiesener-Strasse,50,1820312,A,D,C,L,SE,CH34,12.61180799524773,54.90651702880859
